Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio
770316406730723328,liscallelura,"@polux_prm Impresionante. Una pena que hoy no pueda hacer una foto del atardecer..
P.d Gracias guapiño ",2016-08-29 17:45:17,es,negative,impresionante pena hoy pueda hacer foto atardecer pd gracias guapiño
770306435527897088,EduMcGuinness,@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical ,2016-08-29 17:05:40,es,negative,sabemos amor solo ciego sino entiende criterio musical
770303875475709953,jordipueyo,@gallifantes @trinitro @esparver Ese és un fallo grave. No he podido darle un vida plena ,2016-08-29 16:55:30,es,negative,és fallo grave podido darle vida plena
770333388985274368,Luvbrains,"@angstiness tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.",2016-08-29 18:52:46,es,negative,problemas espalda rodillas tobillos solo compiten 22 así 22 viejo
770332921748127744,stripedmac,@Jorge_LBU estamos enamorados y a veces me hace daño porque se va a chupar culo de otras perras y no me dice nada  #crisis,2016-08-29 18:50:55,es,negative,enamorados veces hace daño va chupar culo perras dice crisis
770332560769552384,hypocresia,@y2konya justo esta mañana no ha podido insultarlos porque estaba en comisaria AMPLIANDO LA DENUNCIA POR ACOSO ,2016-08-29 18:49:29,es,negative,justo mañana podido insultarlos comisaria ampliando denuncia acoso
770342430893871104,proudandclear,la jardi y yo estamos aburridas pa cuándo vienes?  @Parsimonyan,2016-08-29 19:28:42,es,negative,jardi aburridas pa cuándo vienes
770341421370912769,Zheus2802,"@r_falque bueno, a veces es lo único que tengo, y hay algunos que merecen la pena ",2016-08-29 19:24:41,es,positive,bueno veces único merecen pena
770404677095653376,n62antonio,"Por fin mis amigos me empiezan a visitar en mis destinos de trabajo, solo han tenido que pasar 5 años!!!! (Bueno en Guada tb tuve  )",2016-08-29 23:36:03,es,positive,fin amigos empiezan visitar destinos trabajo solo pasar 5 años bueno guada tb
770404228145840128,52PaulF,"mi espalda esta bien chicos no os preocupeis 
P espero que el juicio sea lento y me libre de la carcel
https://t.co/TBkC1vIvOO",2016-08-29 23:34:16,es,positive,espalda bien chicos preocupeis p espero juicio lento libre carcel httpstcotbkc1vivoo
770403844282953729,Gh14Yessi,"@FaranduleroYo Jo  no me parece bien porque se va a ir Yessica a la primera, pero bueno al menos ha llegado al TOP8, no la esperaba aqui.",2016-08-29 23:32:44,es,negative,jo parece bien va ir yessica primera bueno menos llegado top8 esperaba aqui
770400044830851072,DbenavidesRMTV,@montse_garcia  habrá que acompañar la temporada seguramente exitosa de James con un recordatorio frecuente a tu descomunal trabajo ,2016-08-29 23:17:38,es,positive,acompañar temporada seguramente exitosa james recordatorio frecuente descomunal trabajo
770399239474216960,Luvbrains,"@JohanaGonzalezD es la mejor y la peor a la vez. Yo la quiero de vuelta, no me la pueden quitar así con otro cuarto puesto en Río ",2016-08-29 23:14:26,es,negative,mejor peor vez quiero vuelta pueden quitar así cuarto puesto río
770406238295298048,Berta_asz,"@Currina_ pues no, algunos lunes son maravillosos...por ejemplo el de hoy! 😜 Hasta mañana! ",2016-08-29 23:42:15,es,positive,pues lunes maravillosospor ejemplo hoy mañana
770405457127149572,Anabelenotaku,"Oie , adoro mi cuenta , llena de cosas bonitas ",2016-08-29 23:39:09,es,positive,oie adoro cuenta llena cosas bonitas
770407862451527680,DixRovia,@iriswextallen pues estarán viendo una serie diferente que tú y yo oye porque no hay absolutamente nada entre esos dos ,2016-08-29 23:48:42,es,negative,pues viendo serie diferente oye absolutamente dos
770407832508301312,virgi_martinez_,"Me encanta estar así de feliz...ojalá y esto toda la vida!!! Buenisimas noches  Gracias, te amo @juanjoatleti 😙😘",2016-08-29 23:48:35,es,positive,encanta así felizojalá toda vida buenisimas noches gracias amo
770407337379110912,TheVaastor,@mariio97 2 asistencias me han faltado para el triple doble ,2016-08-29 23:46:37,es,negative,2 asistencias faltado triple doble
770407023502585856,LyaApocalypse_,"Hoy ha sido un día duro, y me he pillado un dedo con una puerta y me duele mucho  pero se me pasa sabiendo que mañana veo a @ManuDrugs 💚💚",2016-08-29 23:45:22,es,neutral,hoy sido día duro pillado dedo puerta duele pasa sabiendo mañana veo
770403709402701824,Erika_laga,Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches ,2016-08-29 23:32:12,es,positive,libros enganchan primera página hacen tiempo vuele buenisismas noches
770403493542846464,celiacb_,En fin me voy a dormir dadme unas buenas noches bonitas por MD ,2016-08-29 23:31:20,es,neutral,fin voy dormir dadme unas buenas noches bonitas md
770403123596853248,2012Fabby,"@dime_quefuedeti Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar. ",2016-08-29 23:29:52,es,neutral,tod deberíamos llevar día día frase q tod inmigrantes algún lugar
770397836404023296,Laura_Jovi,@Laura_Jovi pues Floki será el siguiente  Muchas gracias por haberme ayudado ,2016-08-29 23:08:52,es,positive,pues floki siguiente muchas gracias haberme ayudado
770408455194742784,muguruzo94,@tenistachanel @100 si haase hace otro set y janowicz el over. Me voy a estar acordando del puto chino toda noche...... ,2016-08-29 23:51:03,es,negative,si haase hace set janowicz over voy acordando puto chino toda noche
770379528401190912,OppaIFeelYou,Lo borro y lo rehago ,2016-08-29 21:56:07,es,negative,borro rehago
770379087844081664,andreamouri1405,Es que es de los abiertos y no lo puedo llevar a clase porque no pudo dejarlo en el asiento que se cae todo ,2016-08-29 21:54:22,es,negative,abiertos puedo llevar clase pudo dejarlo asiento cae
770322450735333376,nchazarra,@aberron Al final lo acabaremos pagando los consumidores ,2016-08-29 18:09:18,es,negative,final acabaremos pagando consumidores
770321635584933888,nchazarra,"@aladroqe Quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica, y si mucho burócrata ",2016-08-29 18:06:04,es,negative,quizás pocas personas profesiones involucradas poítica si burócrata
770321527883653120,Laberintosarte,@cafelluvia Bonito rincón  ¡Qué ganas de ver la nueva web!,2016-08-29 18:05:38,es,positive,bonito rincón ganas ver nueva web
770374205632290818,angelabluex,tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber ,2016-08-29 21:34:58,es,negative,súper ganas comerme peaso ciego flipasss cosa quién pq nadie quiere beber
770366512351875073,LleonardPler,@KILLYTokio ¡artista! Muchas gracias por ayudarme a dejar el libro bonito ,2016-08-29 21:04:23,es,positive,artista muchas gracias ayudarme dejar libro bonito
770369684554276864,VillaArtista,"@Heikki_360 Vale 

Lo he probado hoy y me parece muy bueno... veré tus vídeos ",2016-08-29 21:17:00,es,positive,vale probado hoy parece bueno veré vídeos
770369530510082050,parkknani,me he tenido que poner unos calcetines porque siempre tengo los pies frios y me pone triste calcetines en verano ,2016-08-29 21:16:23,es,negative,poner calcetines siempre pies frios pone triste calcetines verano
770369351895683072,Kikinsky_,@JaviviCGT poco pero intenso  estoy por pirarme un día a sevilla con el Mario,2016-08-29 21:15:40,es,neutral,intenso pirarme día sevilla mario
770369070730477568,MrYaKoSmG,Buen viaje a todos los cod players que van mañana a bcn pasarlo bien y disfrutarlo que yo no puedo ,2016-08-29 21:14:33,es,positive,buen viaje cod players van mañana bcn pasarlo bien disfrutarlo puedo
770368364229300229,PoisonPsychotic,No puedo poner el insta histories ese raro  alguna ayuda?,2016-08-29 21:11:45,es,negative,puedo poner insta histories raro alguna ayuda
770367953980227585,nchazarra,"@CdeCiencia Bueno, el frío es lo de menos, siempre te puedes poner un buen abrigo ",2016-08-29 21:10:07,es,positive,bueno frío menos siempre puedes poner buen abrigo
770373289067810817,angelabluex,tío pero el final es una mierda me ha dado muchísima pena de verdad pero bueno no hago spoiler pero pf ,2016-08-29 21:31:19,es,negative,tío final mierda dado muchísima pena verdad bueno hago spoiler pf
770364852833546240,LarvaDestouches,Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste ,2016-08-29 20:57:48,es,negative,quiero foto carné lugar fotografía cara dejen poner emoticono carita triste
770364464206151681,freewithyou_,Sabía yo  qué triste nadie me hace caso,2016-08-29 20:56:15,es,negative,sabía triste nadie hace caso
770364113579085824,Newtype_Velz,Pensaba que iba a morir en la carretera volviendo de la playa pero he vuelto a Sevilla sano y salvo  vaya tela,2016-08-29 20:54:52,es,negative,pensaba iba morir carretera volviendo playa vuelto sevilla sano salvo vaya tela
770371876753403904,promeji,"@marcasgz menos mal que no has dicho escuchal 😂😂😂😂😂
#enlacabezaNo #loSiento ",2016-08-29 21:25:42,es,positive,menos mal dicho escuchal enlacabezano losiento
770371609051955200,seakkimeh,"Se busca KAORI para el sábado del salón de MURCIA  en noviembre 

No quiero ir de Kousei sola   RT pls https://t.co/hd3o4xOqGH",2016-08-29 21:24:39,es,negative,busca kaori sábado salón murcia noviembre quiero ir kousei sola rt pls httpstcohd3o4xoqgh
770371018166796288,walikk,@LahoraALT @asidesastre @molo_cebrian @CriadoEnterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe ,2016-08-29 21:22:18,es,neutral,faltó deseando escuchar viñetas musicales sabe
770397022188871680,armta24,@GuzmanNavarro08 @SaezManu10 plan C de capullos mejor ,2016-08-29 23:05:38,es,negative,plan c capullos mejor
770395127403671554,risxxs,@GreenParadise_ siiiiii tío  el viernes te invito a una litro jurao,2016-08-29 22:58:06,es,positive,siiiiii tío viernes invito litro jurao
770395034348822529,Andreiita_ap,Estoy en una montaña rusa emocional en la que pilotan mis ovarios. De putis ,2016-08-29 22:57:44,es,negative,montaña rusa emocional pilotan ovarios putis
770417499317895168,elooocr25,No hay nada más bonito q separarse d una persona y q al tiempo t diga q t echa de menos... pero a mi no m va a pasar ,2016-08-30 00:27:00,es,neutral,bonito q separarse d persona q tiempo t diga q t echa menos m va pasar
770416390994063360,JanireMartinez_,@__beatriizzzz fresquita... lo único malo fue que nos quitaron el banco bueno ,2016-08-30 00:22:35,es,negative,fresquita único malo quitaron banco bueno
770418661073051648,ale_mastropiero,"Y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",2016-08-30 00:31:37,es,positive,momento alta autoestimaego puedo asegurar sonrisa contagia persona obviamente
770419614811623424,Jodidainocencia,@ReyBultos sabes que eso no es así ,2016-08-30 00:35:24,es,negative,sabes así
770419525955256324,Aimar27_330,"Estoy pensanfo seriamente ir mañana a Bilbao de caza y de compras 
Ohhh wait pero si yo no salgo de casa",2016-08-30 00:35:03,es,neutral,pensanfo seriamente ir mañana bilbao caza compras ohhh wait si salgo casa
770422583464427520,w0lfshade_,Ojala yo presentándome para el concurso de shawn pero como vergonzosa se nace y  seguro que no me dejan participar pues aqui estoy ,2016-08-30 00:47:12,es,negative,ojala presentándome concurso shawn vergonzosa nace seguro dejan participar pues aqui
770394264748654592,DiegoLongGarcia,@Sandrarammos dio que dice po que me hable si yo soy un libro abierto me puede habla pa conocerme quien quiera ,2016-08-29 22:54:40,es,neutral,dio dice po hable si libro abierto puede habla pa conocerme quiera
770415911316680704,Srta_Casper,Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara ,2016-08-30 00:20:41,es,negative,dicho bollo morena reído cara
770410116160126977,MarcSsapata,@aquilatiki no tengo  pero en iphone esta la app tubex que te deja salirte y seguir escuchando canciones y se pasan solas,2016-08-29 23:57:39,es,positive,iphone app tubex deja salirte seguir escuchando canciones pasan solas
770438261974204416,lokimary1968,@camille_blonde_ @yasmi_mendeguia lo tengo desde los 14 años juntos 32 casados 30 y yo me derrito si se acerca y el se desvive por k este ,2016-08-30 01:49:30,es,positive,14 años juntos 32 casados 30 derrito si acerca desvive k
770342668429828096,cobermarc,"@RaulMJimenez_ @EdgarCabreraG siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT ",2016-08-29 19:29:39,es,positive,siiiii nuevo lista ir programa luego concierto ot
770324769413693440,Synlencer,"@cyboruga a mí me pasa a veces igual, prueba que te lo cambien o algo  es que a mi me lo cambiaron hará unos meses porque antes no iba NÁ",2016-08-29 18:18:31,es,negative,pasa veces igual prueba cambien cambiaron hará meses iba ná
770347134516359168,OfficiallyCarry,"@SATU_9R @LaF1es No, pero dejarte la piel, ir 7º y descartar los puntos sí. Lee el text Carlos nos lo explicó muy clarito ",2016-08-29 19:47:23,es,neutral,dejarte piel ir 7º descartar puntos lee text carlos explicó clarito
770344361171255296,Tammy_suarez,"@OmegaESP estaría a un paseo en tren de Madrid, y tendría findes largos cada dos semanas... ",2016-08-29 19:36:22,es,positive,paseo tren madrid findes largos cada dos semanas
770320869524697088,KazeRusian,"@TheLordOfKai por eso he dicho ""casi"" como método sutil de aproximación ",2016-08-29 18:03:01,es,neutral,dicho casi método sutil aproximación
770348223919718402,CursedBlizzard,Me habría gustado hacer alguna de las de los Targaryen pero como están  en paradero desconocido pueh no hay imagenes buenas de ellas y ,2016-08-29 19:51:43,es,negative,gustado hacer alguna targaryen paradero desconocido pueh imagenes buenas
770319738169851905,LuciaSanagus_ed,@cangasdeonis_ @lavuelta Muchas gracias! Un placer conocer un pueblo tan precioso ,2016-08-29 17:58:32,es,positive,muchas gracias placer conocer pueblo tan precioso
770319462784466945,thebravsthuffie,"🌼 severus snape 🌼

-pobresito 
-nunca le odié, me parecía muy estricto e injusto pero sabía que algo pasaba...",2016-08-29 17:57:26,es,negative,severus snape pobresito nunca odié parecía estricto injusto sabía pasaba
770276839885529088,marinapolo7,"@lour_14 @CelopanYT Ojalá, aunque la posibilidad es tan pequeña ",2016-08-29 15:08:04,es,neutral,ojalá aunque posibilidad tan pequeña
770275603471855616,SalvaGJ99,@ImFebrer no me hagas daño  @xSeth_Army que cruel jajaja habría q verlo ^^,2016-08-29 15:03:09,es,negative,hagas daño cruel jajaja q verlo
770314066132885504,nacho_merinob,"@Javiturpeiro Tanto, que hace más de dos años ya que lo dejé y aún no me he atrevido a tener nada estable con nadie. Me da cosita... ",2016-08-29 17:35:59,es,negative,hace dos años dejé aún atrevido tener estable nadie da cosita
770313346876858372,Topofarmer,@nmlss777 ojalá lo hubiera podido hacer negro ,2016-08-29 17:33:08,es,negative,ojalá podido hacer negro
770337868149563392,KoldoSerra,@seelphy Genial!! Será la última parada antes del estreno en salas ,2016-08-29 19:10:34,es,positive,genial última parada estreno salas
770337737673179136,stratfordfly,ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas ,2016-08-29 19:10:03,es,negative,ojalá justin subiendo foto comiéndose boca sofía den culo todas
770333889487339520,gatoluXo93,Tengo ganas de hacer un stream muy especial.. Un 24horas pero con un objetivo... ,2016-08-29 18:54:46,es,positive,ganas hacer stream especial 24horas objetivo
